"car.id","car.type","start_time","end_time","start_gate","end_gate","time_taken"
"20150404030444-324","6","10/4/15 15:30","10/4/15 15:33","ranger-stop0","ranger-stop2",3
"20150404030444-324","6","10/4/15 15:33","10/4/15 15:35","ranger-stop2","general-gate1",2
"20150404030444-324","6","10/4/15 15:35","10/4/15 15:47","general-gate1","general-gate4",12
"20150404030444-324","6","10/4/15 15:47","10/4/15 15:54","general-gate4","general-gate7",7
"20150404030444-324","6","10/4/15 15:54","10/4/15 16:07","general-gate7","entrance1",13
"20150418080448-539","6","12/18/15 8:04","12/18/15 8:19","entrance1","general-gate7",15
"20150418080448-539","6","12/18/15 8:19","12/18/15 8:27","general-gate7","general-gate4",8
"20150418080448-539","6","12/18/15 8:27","12/18/15 8:41","general-gate4","entrance0",14
"20150509020518-337","6","9/9/15 2:05","9/9/15 2:06","entrance0","general-gate1",1
"20150509020518-337","6","9/9/15 2:06","9/9/15 2:09","general-gate1","ranger-stop2",3
"20150509020518-337","6","9/9/15 2:09","9/9/15 2:13","ranger-stop2","ranger-stop0",4
"20150509020518-337","6","9/9/15 2:13","9/9/15 2:17","ranger-stop0","general-gate2",4
"20150509020518-337","6","9/9/15 2:17","9/9/15 2:30","general-gate2","general-gate5",13
"20150509020518-337","6","9/9/15 2:30","9/9/15 2:41","general-gate5","entrance4",11
"20150521030514-954","6","8/21/15 3:05","8/21/15 3:26","entrance3","general-gate1",21
"20150521030514-954","6","8/21/15 3:26","8/21/15 3:29","general-gate1","ranger-stop2",3
"20150521030514-954","6","8/21/15 3:29","8/21/15 3:32","ranger-stop2","ranger-stop0",3
"20150521030514-954","6","8/21/15 3:32","8/21/15 3:36","ranger-stop0","general-gate2",4
"20150521030514-954","6","8/21/15 3:36","8/21/15 3:57","general-gate2","entrance2",21
"20150702080703-888","6","9/2/15 20:07","9/2/15 20:21","entrance1","general-gate7",14
"20150702080703-888","6","9/2/15 20:21","9/2/15 20:37","general-gate7","entrance3",16
"20150710060749-607","6","9/10/15 18:07","9/10/15 18:30","entrance2","entrance4",23
"20150731020756-741","6","8/31/15 2:07","8/31/15 2:28","entrance4","entrance2",21
"20150801120817-560","6","9/1/15 12:08","9/1/15 12:18","entrance4","general-gate5",10
"20150801120817-560","6","9/1/15 12:18","9/1/15 12:31","general-gate5","general-gate2",13
"20150801120817-560","6","9/1/15 12:31","9/1/15 12:34","general-gate2","ranger-stop0",3
"20150801120817-560","6","9/1/15 12:34","9/1/15 12:38","ranger-stop0","ranger-stop2",4
"20150801120817-560","6","9/1/15 12:38","9/1/15 12:40","ranger-stop2","general-gate1",2
"20150801120817-560","6","9/1/15 12:40","9/1/15 12:42","general-gate1","entrance0",2
"20150811030849-496","6","8/11/15 3:08","8/11/15 3:29","entrance4","entrance2",21
"20150815030847-272","6","8/15/15 3:08","8/15/15 3:30","entrance4","entrance2",22
"20150920030922-437","6","8/20/15 15:09","8/20/15 15:20","entrance1","general-gate7",11
"20150920030922-437","6","8/20/15 15:20","8/20/15 15:27","general-gate7","general-gate4",7
"20150920030922-437","6","8/20/15 15:27","8/20/15 15:38","general-gate4","entrance0",11
"20150926030958-715","6","10/26/15 15:09","10/26/15 15:25","entrance1","general-gate7",16
"20150926030958-715","6","10/26/15 15:25","10/26/15 15:33","general-gate7","general-gate4",8
"20150926030958-715","6","10/26/15 15:33","10/26/15 15:48","general-gate4","entrance0",15
"20150926080925-674","6","10/26/15 20:09","10/26/15 20:31","entrance3","general-gate1",22
"20150926080925-674","6","10/26/15 20:31","10/26/15 20:34","general-gate1","ranger-stop2",3
"20150926080925-674","6","10/26/15 20:34","10/26/15 20:37","ranger-stop2","ranger-stop0",3
"20150926080925-674","6","10/26/15 20:37","10/26/15 20:40","ranger-stop0","general-gate2",3
"20150926080925-674","6","10/26/15 20:40","10/26/15 20:52","general-gate2","general-gate5",12
"20150926080925-674","6","10/26/15 20:52","10/26/15 21:03","general-gate5","entrance4",11
"20151008041030-931","6","8/8/15 16:10","8/8/15 16:30","entrance2","general-gate2",20
"20151008041030-931","6","8/8/15 16:30","8/8/15 16:34","general-gate2","ranger-stop0",4
"20151008041030-931","6","8/8/15 16:34","8/8/15 16:37","ranger-stop0","ranger-stop2",3
"20151008041030-931","6","8/8/15 16:37","8/8/15 16:40","ranger-stop2","general-gate1",3
"20151008041030-931","6","8/8/15 16:40","8/8/15 17:01","general-gate1","entrance3",21
"20151110071151-915","6","11/10/15 19:11","11/10/15 19:24","entrance1","general-gate7",13
"20151110071151-915","6","11/10/15 19:24","11/10/15 19:31","general-gate7","general-gate4",7
"20151110071151-915","6","11/10/15 19:31","11/10/15 19:43","general-gate4","entrance0",12
"20151211101209-170","6","8/11/15 10:12","8/11/15 10:24","entrance1","general-gate7",12
"20151211101209-170","6","8/11/15 10:24","8/11/15 10:31","general-gate7","general-gate4",7
"20151211101209-170","6","8/11/15 10:31","8/11/15 10:42","general-gate4","general-gate1",11
"20151211101209-170","6","8/11/15 10:42","8/11/15 10:44","general-gate1","ranger-stop2",2
"20151211101209-170","6","8/11/15 10:44","8/11/15 10:47","ranger-stop2","ranger-stop0",3
"20151211101209-170","6","8/11/15 10:47","8/11/15 10:50","ranger-stop0","general-gate2",3
"20151211101209-170","6","8/11/15 10:50","8/11/15 11:02","general-gate2","general-gate5",12
"20151211101209-170","6","8/11/15 11:02","8/11/15 11:11","general-gate5","entrance4",9
"20151211111220-922","6","8/11/15 23:12","8/11/15 23:21","entrance4","general-gate5",9
"20151211111220-922","6","8/11/15 23:21","8/11/15 23:31","general-gate5","general-gate2",10
"20151211111220-922","6","8/11/15 23:31","8/11/15 23:34","general-gate2","ranger-stop0",3
"20151211111220-922","6","8/11/15 23:34","8/11/15 23:36","ranger-stop0","ranger-stop2",2
"20151211111220-922","6","8/11/15 23:36","8/11/15 23:39","ranger-stop2","general-gate1",3
"20151211111220-922","6","8/11/15 23:39","8/11/15 23:57","general-gate1","entrance3",18
"20151214111219-521","6","9/14/15 23:12","9/14/15 23:31","entrance0","entrance3",19
"20151217011215-52","6","10/17/15 13:12","10/17/15 13:25","entrance1","general-gate7",13
"20151217011215-52","6","10/17/15 13:25","10/17/15 13:32","general-gate7","general-gate4",7
"20151217011215-52","6","10/17/15 13:32","10/17/15 13:45","general-gate4","entrance0",13
"20151321031350-156","6","8/21/15 3:13","8/21/15 3:31","entrance2","entrance4",18
"20151416071408-519","6","9/16/15 7:14","9/16/15 7:33","entrance2","general-gate2",19
"20151416071408-519","6","9/16/15 7:33","9/16/15 7:36","general-gate2","ranger-stop0",3
"20151416071408-519","6","9/16/15 7:36","9/16/15 7:39","ranger-stop0","ranger-stop2",3
"20151416071408-519","6","9/16/15 7:39","9/16/15 7:42","ranger-stop2","general-gate1",3
"20151416071408-519","6","9/16/15 7:42","9/16/15 7:53","general-gate1","general-gate4",11
"20151416071408-519","6","9/16/15 7:53","9/16/15 8:00","general-gate4","general-gate7",7
"20151416071408-519","6","9/16/15 8:00","9/16/15 8:13","general-gate7","entrance1",13
"20151431051447-636","6","10/31/15 17:14","10/31/15 17:29","entrance3","general-gate7",15
"20151431051447-636","6","10/31/15 17:29","10/31/15 17:42","general-gate7","entrance1",13
"20151525031501-300","6","9/25/15 3:15","9/25/15 3:37","entrance2","general-gate2",22
"20151525031501-300","6","9/25/15 3:37","9/25/15 3:40","general-gate2","ranger-stop0",3
"20151525031501-300","6","9/25/15 3:40","9/25/15 3:44","ranger-stop0","ranger-stop2",4
"20151525031501-300","6","9/25/15 3:44","9/25/15 3:47","ranger-stop2","general-gate1",3
"20151525031501-300","6","9/25/15 3:47","9/25/15 3:59","general-gate1","general-gate4",12
"20151525031501-300","6","9/25/15 3:59","9/25/15 4:07","general-gate4","general-gate7",8
"20151525031501-300","6","9/25/15 4:07","9/25/15 4:21","general-gate7","entrance1",14
"20151611061644-777","6","8/11/15 18:16","8/11/15 18:29","entrance0","general-gate4",13
"20151611061644-777","6","8/11/15 18:29","8/11/15 18:37","general-gate4","general-gate7",8
"20151611061644-777","6","8/11/15 18:37","8/11/15 18:50","general-gate7","entrance1",13
"20151611121645-733","6","9/11/15 12:16","9/11/15 12:35","entrance4","entrance2",19
"20151623111635-221","6","11/23/15 23:16","11/23/15 23:29","entrance1","general-gate7",13
"20151623111635-221","6","11/23/15 23:29","11/23/15 23:37","general-gate7","general-gate4",8
"20151623111635-221","6","11/23/15 23:37","11/23/15 23:50","general-gate4","entrance0",13
"20151701111735-536","6","12/1/15 23:17","12/1/15 23:37","entrance2","general-gate2",20
"20151701111735-536","6","12/1/15 23:37","12/1/15 23:40","general-gate2","ranger-stop0",3
"20151701111735-536","6","12/1/15 23:40","12/1/15 23:43","ranger-stop0","ranger-stop2",3
"20151701111735-536","6","12/1/15 23:43","12/1/15 23:45","ranger-stop2","general-gate1",2
"20151701111735-536","6","12/1/15 23:45","12/1/15 23:47","general-gate1","entrance0",2
"20151703041708-748","6","10/3/15 16:17","10/3/15 16:35","entrance2","general-gate2",18
"20151703041708-748","6","10/3/15 16:35","10/3/15 16:38","general-gate2","ranger-stop0",3
"20151703041708-748","6","10/3/15 16:38","10/3/15 16:41","ranger-stop0","ranger-stop2",3
"20151703041708-748","6","10/3/15 16:41","10/3/15 16:43","ranger-stop2","general-gate1",2
"20151703041708-748","6","10/3/15 16:43","10/3/15 17:02","general-gate1","entrance3",19
"20151712101734-998","6","9/12/15 22:17","9/12/15 22:34","entrance3","general-gate7",17
"20151712101734-998","6","9/12/15 22:34","9/12/15 22:49","general-gate7","entrance1",15
"20151728091731-964","6","9/28/15 21:17","9/28/15 21:28","entrance4","general-gate5",11
"20151728091731-964","6","9/28/15 21:28","9/28/15 21:40","general-gate5","general-gate2",12
"20151728091731-964","6","9/28/15 21:40","9/28/15 21:44","general-gate2","ranger-stop0",4
"20151728091731-964","6","9/28/15 21:44","9/28/15 21:47","ranger-stop0","ranger-stop2",3
"20151728091731-964","6","9/28/15 21:47","9/28/15 21:50","ranger-stop2","general-gate1",3
"20151728091731-964","6","9/28/15 21:50","9/28/15 21:51","general-gate1","entrance0",1
"20151821121835-92","6","11/21/15 12:18","11/21/15 12:28","entrance4","general-gate5",10
"20151821121835-92","6","11/21/15 12:28","11/21/15 12:39","general-gate5","general-gate2",11
"20151821121835-92","6","11/21/15 12:39","11/21/15 12:42","general-gate2","ranger-stop0",3
"20151821121835-92","6","11/21/15 12:42","11/21/15 12:45","ranger-stop0","ranger-stop2",3
"20151821121835-92","6","11/21/15 12:45","11/21/15 12:47","ranger-stop2","general-gate1",2
"20151821121835-92","6","11/21/15 12:47","11/21/15 13:07","general-gate1","entrance3",20
"20151905121909-811","6","10/5/15 12:19","10/5/15 12:38","entrance2","entrance4",19
"20151914071955-759","6","10/14/15 7:19","10/14/15 7:33","entrance1","general-gate7",14
"20151914071955-759","6","10/14/15 7:33","10/14/15 7:40","general-gate7","general-gate4",7
"20151914071955-759","6","10/14/15 7:40","10/14/15 7:53","general-gate4","entrance0",13
"20151914121939-186","6","12/14/15 0:19","12/14/15 0:32","entrance1","general-gate7",13
"20151914121939-186","6","12/14/15 0:32","12/14/15 0:39","general-gate7","general-gate4",7
"20151914121939-186","6","12/14/15 0:39","12/14/15 0:50","general-gate4","general-gate1",11
"20151914121939-186","6","12/14/15 0:50","12/14/15 0:52","general-gate1","ranger-stop2",2
"20151914121939-186","6","12/14/15 0:52","12/14/15 0:55","ranger-stop2","ranger-stop0",3
"20151914121939-186","6","12/14/15 0:55","12/14/15 0:59","ranger-stop0","general-gate2",4
"20151914121939-186","6","12/14/15 0:59","12/14/15 1:10","general-gate2","general-gate5",11
"20151914121939-186","6","12/14/15 1:10","12/14/15 1:20","general-gate5","entrance4",10
"20152121072132-648","6","8/21/15 7:21","8/21/15 7:42","entrance3","general-gate1",21
"20152121072132-648","6","8/21/15 7:42","8/21/15 7:44","general-gate1","ranger-stop2",2
"20152121072132-648","6","8/21/15 7:44","8/21/15 7:47","ranger-stop2","ranger-stop0",3
"20152121072132-648","6","8/21/15 7:47","8/21/15 7:50","ranger-stop0","general-gate2",3
"20152121072132-648","6","8/21/15 7:50","8/21/15 8:10","general-gate2","entrance2",20
"20152128082122-345","6","10/28/15 20:21","10/28/15 20:41","entrance0","entrance3",20
"20152228012232-73","6","10/28/15 13:22","10/28/15 13:41","entrance2","general-gate2",19
"20152228012232-73","6","10/28/15 13:41","10/28/15 13:44","general-gate2","ranger-stop0",3
"20152228012232-73","6","10/28/15 13:44","10/28/15 13:46","ranger-stop0","ranger-stop2",2
"20152228012232-73","6","10/28/15 13:46","10/28/15 13:49","ranger-stop2","general-gate1",3
"20152228012232-73","6","10/28/15 13:49","10/28/15 14:08","general-gate1","entrance3",19
"20152229102207-462","6","8/29/15 22:22","8/29/15 22:39","entrance2","general-gate2",17
"20152229102207-462","6","8/29/15 22:39","8/29/15 22:42","general-gate2","ranger-stop0",3
"20152229102207-462","6","8/29/15 22:42","8/29/15 22:45","ranger-stop0","ranger-stop2",3
"20152229102207-462","6","8/29/15 22:45","8/29/15 22:47","ranger-stop2","general-gate1",2
"20152229102207-462","6","8/29/15 22:47","8/29/15 23:06","general-gate1","entrance3",19
"20152312032306-68","6","9/12/15 3:23","9/12/15 3:33","entrance4","general-gate5",10
"20152312032306-68","6","9/12/15 3:33","9/12/15 3:46","general-gate5","general-gate2",13
"20152312032306-68","6","9/12/15 3:46","9/12/15 3:49","general-gate2","ranger-stop0",3
"20152312032306-68","6","9/12/15 3:49","9/12/15 3:52","ranger-stop0","ranger-stop2",3
"20152312032306-68","6","9/12/15 3:52","9/12/15 3:55","ranger-stop2","general-gate1",3
"20152312032306-68","6","9/12/15 3:55","9/12/15 4:07","general-gate1","general-gate4",12
"20152312032306-68","6","9/12/15 4:07","9/12/15 4:14","general-gate4","general-gate7",7
"20152312032306-68","6","9/12/15 4:14","9/12/15 4:28","general-gate7","entrance1",14
"20152312032331-150","6","9/12/15 3:23","9/12/15 3:35","entrance4","general-gate5",12
"20152312032331-150","6","9/12/15 3:35","9/12/15 3:48","general-gate5","general-gate2",13
"20152312032331-150","6","9/12/15 3:48","9/12/15 3:52","general-gate2","ranger-stop0",4
"20152312032331-150","6","9/12/15 3:52","9/12/15 3:56","ranger-stop0","ranger-stop2",4
"20152312032331-150","6","9/12/15 3:56","9/12/15 3:59","ranger-stop2","general-gate1",3
"20152312032331-150","6","9/12/15 3:59","9/12/15 4:23","general-gate1","entrance3",24
"20152320032305-961","6","8/20/15 3:23","8/20/15 3:43","entrance3","general-gate1",20
"20152320032305-961","6","8/20/15 3:43","8/20/15 3:46","general-gate1","ranger-stop2",3
"20152320032305-961","6","8/20/15 3:46","8/20/15 3:49","ranger-stop2","ranger-stop0",3
"20152320032305-961","6","8/20/15 3:49","8/20/15 3:52","ranger-stop0","general-gate2",3
"20152320032305-961","6","8/20/15 3:52","8/20/15 4:04","general-gate2","general-gate5",12
"20152320032305-961","6","8/20/15 4:04","8/20/15 4:14","general-gate5","entrance4",10
"20152320062307-304","6","9/20/15 18:23","9/20/15 18:37","entrance1","general-gate7",14
"20152320062307-304","6","9/20/15 18:37","9/20/15 18:44","general-gate7","general-gate4",7
"20152320062307-304","6","9/20/15 18:44","9/20/15 18:57","general-gate4","general-gate1",13
"20152320062307-304","6","9/20/15 18:57","9/20/15 18:59","general-gate1","ranger-stop2",2
"20152320062307-304","6","9/20/15 18:59","9/20/15 19:03","ranger-stop2","ranger-stop0",4
"20152320062307-304","6","9/20/15 19:03","9/20/15 19:06","ranger-stop0","general-gate2",3
"20152320062307-304","6","9/20/15 19:06","9/20/15 19:28","general-gate2","entrance2",22
"20152425102452-494","6","11/25/15 22:24","11/25/15 22:34","entrance4","general-gate5",10
"20152425102452-494","6","11/25/15 22:34","11/25/15 22:45","general-gate5","general-gate2",11
"20152425102452-494","6","11/25/15 22:45","11/25/15 22:48","general-gate2","ranger-stop0",3
"20152425102452-494","6","11/25/15 22:48","11/25/15 22:51","ranger-stop0","ranger-stop2",3
"20152425102452-494","6","11/25/15 22:51","11/25/15 22:54","ranger-stop2","general-gate1",3
"20152425102452-494","6","11/25/15 22:54","11/25/15 23:14","general-gate1","entrance3",20
"20152623122622-438","6","9/23/15 12:26","9/23/15 12:48","entrance2","general-gate2",22
"20152623122622-438","6","9/23/15 12:48","9/23/15 12:52","general-gate2","ranger-stop0",4
"20152623122622-438","6","9/23/15 12:52","9/23/15 12:55","ranger-stop0","ranger-stop2",3
"20152623122622-438","6","9/23/15 12:55","9/23/15 12:58","ranger-stop2","general-gate1",3
"20152623122622-438","6","9/23/15 12:58","9/23/15 13:00","general-gate1","entrance0",2
"20152626062634-704","6","11/26/15 6:26","11/26/15 6:36","entrance4","general-gate5",10
"20152626062634-704","6","11/26/15 6:36","11/26/15 6:48","general-gate5","general-gate2",12
"20152626062634-704","6","11/26/15 6:48","11/26/15 6:51","general-gate2","ranger-stop0",3
"20152626062634-704","6","11/26/15 6:51","11/26/15 6:54","ranger-stop0","ranger-stop2",3
"20152626062634-704","6","11/26/15 6:54","11/26/15 6:57","ranger-stop2","general-gate1",3
"20152626062634-704","6","11/26/15 6:57","11/26/15 7:08","general-gate1","general-gate4",11
"20152626062634-704","6","11/26/15 7:08","11/26/15 7:16","general-gate4","general-gate7",8
"20152626062634-704","6","11/26/15 7:16","11/26/15 7:29","general-gate7","entrance1",13
"20152627042635-754","6","9/27/15 4:26","9/27/15 4:27","entrance0","general-gate1",1
"20152627042635-754","6","9/27/15 4:27","9/27/15 4:30","general-gate1","ranger-stop2",3
"20152627042635-754","6","9/27/15 4:30","9/27/15 4:32","ranger-stop2","ranger-stop0",2
"20152627042635-754","6","9/27/15 4:32","9/27/15 4:35","ranger-stop0","general-gate2",3
"20152627042635-754","6","9/27/15 4:35","9/27/15 4:53","general-gate2","entrance2",18
"20152706102758-465","6","8/6/15 22:27","8/6/15 22:42","entrance3","general-gate7",15
"20152706102758-465","6","8/6/15 22:42","8/6/15 22:55","general-gate7","entrance1",13
"20152721052714-57","6","8/21/15 5:27","8/21/15 5:37","entrance4","general-gate5",10
"20152721052714-57","6","8/21/15 5:37","8/21/15 5:48","general-gate5","general-gate2",11
"20152721052714-57","6","8/21/15 5:48","8/21/15 5:51","general-gate2","ranger-stop0",3
"20152721052714-57","6","8/21/15 5:51","8/21/15 5:54","ranger-stop0","ranger-stop2",3
"20152721052714-57","6","8/21/15 5:54","8/21/15 5:57","ranger-stop2","general-gate1",3
"20152721052714-57","6","8/21/15 5:57","8/21/15 6:17","general-gate1","entrance3",20
"20152811072814-668","6","9/11/15 19:28","9/11/15 19:37","entrance4","general-gate5",9
"20152811072814-668","6","9/11/15 19:37","9/11/15 19:48","general-gate5","general-gate2",11
"20152811072814-668","6","9/11/15 19:48","9/11/15 19:51","general-gate2","ranger-stop0",3
"20152811072814-668","6","9/11/15 19:51","9/11/15 19:54","ranger-stop0","ranger-stop2",3
"20152811072814-668","6","9/11/15 19:54","9/11/15 19:56","ranger-stop2","general-gate1",2
"20152811072814-668","6","9/11/15 19:56","9/11/15 19:58","general-gate1","entrance0",2
"20152820012852-467","6","9/20/15 1:28","9/20/15 1:49","entrance2","general-gate2",21
"20152820012852-467","6","9/20/15 1:49","9/20/15 1:52","general-gate2","ranger-stop0",3
"20152820012852-467","6","9/20/15 1:52","9/20/15 1:55","ranger-stop0","ranger-stop2",3
"20152820012852-467","6","9/20/15 1:55","9/20/15 1:58","ranger-stop2","general-gate1",3
"20152820012852-467","6","9/20/15 1:58","9/20/15 1:59","general-gate1","entrance0",1
"20153002063039-806","6","11/2/15 6:30","11/2/15 6:50","entrance3","entrance0",20
"20153012113024-266","6","11/12/15 23:30","11/12/15 23:52","entrance2","general-gate2",22
"20153012113024-266","6","11/12/15 23:52","11/12/15 23:55","general-gate2","ranger-stop0",3
"20153012113024-266","6","11/12/15 23:55","11/12/15 23:58","ranger-stop0","ranger-stop2",3
"20153012113024-266","6","11/12/15 23:58","11/13/15 0:01","ranger-stop2","general-gate1",3
"20153012113024-266","6","11/13/15 0:01","11/13/15 0:24","general-gate1","entrance3",23
"20153015033000-7","6","9/15/15 3:30","9/15/15 3:49","entrance4","entrance2",19
"20153019093018-945","6","9/19/15 21:30","9/19/15 21:55","entrance0","entrance3",25
"20153021053027-65","6","9/21/15 5:30","9/21/15 5:52","entrance3","entrance0",22
"20153025103006-956","6","9/25/15 22:30","9/25/15 22:43","entrance0","general-gate4",13
"20153025103006-956","6","9/25/15 22:43","9/25/15 22:51","general-gate4","general-gate7",8
"20153025103006-956","6","9/25/15 22:51","9/25/15 23:05","general-gate7","entrance1",14
"20153103063147-856","6","9/3/15 6:31","9/3/15 6:52","entrance3","entrance0",21
"20153116123133-925","6","9/16/15 0:31","9/16/15 0:42","entrance0","general-gate4",11
"20153116123133-925","6","9/16/15 0:42","9/16/15 0:49","general-gate4","general-gate7",7
"20153116123133-925","6","9/16/15 0:49","9/16/15 1:01","general-gate7","entrance1",12
"20153118013109-314","6","8/18/15 13:31","8/18/15 13:54","entrance3","entrance0",23
"20153125043107-174","6","9/25/15 16:31","9/25/15 16:51","entrance2","general-gate2",20
"20153125043107-174","6","9/25/15 16:51","9/25/15 16:54","general-gate2","ranger-stop0",3
"20153125043107-174","6","9/25/15 16:54","9/25/15 16:57","ranger-stop0","ranger-stop2",3
"20153125043107-174","6","9/25/15 16:57","9/25/15 17:00","ranger-stop2","general-gate1",3
"20153125043107-174","6","9/25/15 17:00","9/25/15 17:21","general-gate1","entrance3",21
"20153212113214-388","6","10/12/15 23:32","10/12/15 23:51","entrance0","entrance3",19
"20153217073200-777","6","12/17/15 19:32","12/17/15 19:50","entrance2","general-gate2",18
"20153217073200-777","6","12/17/15 19:50","12/17/15 19:53","general-gate2","ranger-stop0",3
"20153217073200-777","6","12/17/15 19:53","12/17/15 19:56","ranger-stop0","ranger-stop2",3
"20153217073200-777","6","12/17/15 19:56","12/17/15 19:59","ranger-stop2","general-gate1",3
"20153217073200-777","6","12/17/15 19:59","12/17/15 20:00","general-gate1","entrance0",1
"20153323073317-261","6","11/23/15 19:33","11/23/15 19:47","entrance1","general-gate7",14
"20153323073317-261","6","11/23/15 19:47","11/23/15 19:55","general-gate7","general-gate4",8
"20153323073317-261","6","11/23/15 19:55","11/23/15 20:07","general-gate4","general-gate1",12
"20153323073317-261","6","11/23/15 20:07","11/23/15 20:10","general-gate1","ranger-stop2",3
"20153323073317-261","6","11/23/15 20:10","11/23/15 20:13","ranger-stop2","ranger-stop0",3
"20153323073317-261","6","11/23/15 20:13","11/23/15 20:17","ranger-stop0","general-gate2",4
"20153323073317-261","6","11/23/15 20:17","11/23/15 20:39","general-gate2","entrance2",22
"20153404073422-204","6","9/4/15 19:34","9/4/15 19:44","entrance4","general-gate5",10
"20153404073422-204","6","9/4/15 19:44","9/4/15 19:55","general-gate5","general-gate2",11
"20153404073422-204","6","9/4/15 19:55","9/4/15 19:59","general-gate2","ranger-stop0",4
"20153404073422-204","6","9/4/15 19:59","9/4/15 20:02","ranger-stop0","ranger-stop2",3
"20153404073422-204","6","9/4/15 20:02","9/4/15 20:04","ranger-stop2","general-gate1",2
"20153404073422-204","6","9/4/15 20:04","9/4/15 20:06","general-gate1","entrance0",2
"20153408043435-960","6","11/8/15 16:34","11/8/15 16:43","entrance4","general-gate5",9
"20153408043435-960","6","11/8/15 16:43","11/8/15 16:54","general-gate5","general-gate2",11
"20153408043435-960","6","11/8/15 16:54","11/8/15 16:57","general-gate2","ranger-stop0",3
"20153408043435-960","6","11/8/15 16:57","11/8/15 16:59","ranger-stop0","ranger-stop2",2
"20153408043435-960","6","11/8/15 16:59","11/8/15 17:02","ranger-stop2","general-gate1",3
"20153408043435-960","6","11/8/15 17:02","11/8/15 17:12","general-gate1","general-gate4",10
"20153408043435-960","6","11/8/15 17:12","11/8/15 17:19","general-gate4","general-gate7",7
"20153408043435-960","6","11/8/15 17:19","11/8/15 17:30","general-gate7","entrance1",11
"20153508073510-838","6","10/8/15 7:35","10/8/15 7:49","entrance1","general-gate7",14
"20153508073510-838","6","10/8/15 7:49","10/8/15 7:56","general-gate7","general-gate4",7
"20153508073510-838","6","10/8/15 7:56","10/8/15 8:09","general-gate4","general-gate1",13
"20153508073510-838","6","10/8/15 8:09","10/8/15 8:11","general-gate1","ranger-stop2",2
"20153508073510-838","6","10/8/15 8:11","10/8/15 8:15","ranger-stop2","ranger-stop0",4
"20153508073510-838","6","10/8/15 8:15","10/8/15 8:18","ranger-stop0","general-gate2",3
